City_ID,City,Description,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
451,Bandarbeyla,broken clouds,2021-02-18 03:59:27,9.4942,50.8122,74.89,65,76,7.9
452,Takoradi,overcast clouds,2021-02-18 03:59:37,4.8845,-1.7554,79.18,86,100,8.68
453,Mao,overcast clouds,2021-02-18 04:08:58,39.8885,4.2658,53.6,87,90,5.75
454,Marzuq,clear sky,2021-02-18 04:08:58,14.4,46.4667,64.17,29,0,3.56
455,Fort Smith,overcast clouds,2021-02-18 04:08:58,35.3859,-94.3986,23.0,86,90,0.96
456,Nerchinskiy Zavod,overcast clouds,2021-02-18 04:08:58,51.3088,119.61,4.05,94,99,6.38
457,Safaga,clear sky,2021-02-18 04:08:58,26.7292,33.9365,48.2,49,0,6.91
458,Palana,broken clouds,2021-02-18 04:08:58,59.1167,159.9667,14.04,94,73,14.09
459,Pedernales,clear sky,2021-02-18 04:08:58,18.0384,-71.744,77.43,64,0,7.54
460,Nabire,scattered clouds,2021-02-18 04:08:59,-3.3667,135.4833,89.04,55,44,6.85
461,Shache,clear sky,2021-02-18 04:08:59,38.4167,77.2406,45.45,47,0,3.06
462,Robertsport,moderate rain,2021-02-18 04:08:59,6.7533,-11.3686,75.27,90,100,17.0
463,Cedral,clear sky,2021-02-18 04:08:59,23.8,-100.7333,63.21,27,0,13.69
464,Yelovo,clear sky,2021-02-18 04:08:59,57.0538,54.9207,-12.87,87,2,4.99
465,Wanxian,broken clouds,2021-02-18 04:04:10,30.8039,108.3897,65.77,46,84,2.19
466,Toora-Khem,light snow,2021-02-18 04:08:59,52.4675,96.11,27.66,95,100,4.12
467,Xiongzhou,clear sky,2021-02-18 04:08:59,25.1167,114.3,63.63,35,0,8.7
468,Lima,clear sky,2021-02-18 04:08:19,-12.0432,-77.0282,73.99,83,0,6.91
469,Marienburg,few clouds,2021-02-18 04:09:00,54.0359,19.0266,19.4,73,20,8.05
470,Sept-Iles,clear sky,2021-02-18 04:09:00,50.2001,-66.3821,8.6,78,1,6.91
471,Iqaluit,broken clouds,2021-02-18 04:09:00,63.7506,-68.5145,-5.01,59,75,4.61
472,Launceston,clear sky,2021-02-18 04:09:00,-41.45,147.1667,78.01,44,1,12.66
473,Portland,overcast clouds,2021-02-18 03:59:30,45.5234,-122.6762,41.0,75,90,3.71
474,Chippewa Falls,overcast clouds,2021-02-18 04:09:00,44.9369,-91.3929,10.0,78,90,3.4
475,Itarema,overcast clouds,2021-02-18 03:59:12,-2.9248,-39.9167,76.19,85,98,5.75
476,Rustenburg,clear sky,2021-02-18 04:09:00,-25.6676,27.2421,66.15,58,0,2.39
477,Sinnamary,broken clouds,2021-02-18 04:09:01,5.3833,-52.95,75.09,81,80,9.86
478,Pindiga,scattered clouds,2021-02-18 04:09:01,9.9833,10.9333,60.06,33,34,13.13
479,Vitim,overcast clouds,2021-02-18 04:09:01,59.4511,112.5578,8.1,91,100,3.62
480,Tautira,light rain,2021-02-18 03:59:13,-17.7333,-149.15,86.0,66,20,4.61
481,Agadez,clear sky,2021-02-18 04:09:01,19.75,10.25,46.99,48,0,8.75
482,Seydi,overcast clouds,2021-02-18 04:09:01,39.4816,62.9137,62.94,28,99,25.86
483,Bud,light snow,2021-02-18 03:59:24,39.447,-86.1758,19.99,74,100,6.69
484,North Bend,clear sky,2021-02-18 04:05:21,43.4065,-124.2243,44.6,87,1,3.44
485,Labuan,scattered clouds,2021-02-18 04:09:01,5.2767,115.2417,78.8,89,40,2.3
486,Cururupu,light rain,2021-02-18 04:09:02,-1.8283,-44.8683,74.26,96,100,3.31
487,Bagan,overcast clouds,2021-02-18 03:59:49,54.1001,77.6646,-4.88,89,100,3.49
488,Pangody,scattered clouds,2021-02-18 03:59:19,65.85,74.4859,-36.71,82,31,9.08
489,Tura,overcast clouds,2021-02-18 04:09:02,25.5198,90.2201,82.4,25,94,2.13
490,Punta Umbria,overcast clouds,2021-02-18 04:09:02,37.1821,-6.9661,48.99,78,100,1.01
491,Albacete,clear sky,2021-02-18 04:09:02,38.8333,-2.0,39.2,81,0,5.75
492,Brunswick,overcast clouds,2021-02-18 04:05:26,41.2381,-81.8418,19.4,68,90,11.5
493,Los Llanos De Aridane,clear sky,2021-02-18 03:59:41,28.6585,-17.9182,62.6,55,0,6.91
494,Mae Sai,few clouds,2021-02-18 04:09:02,20.4335,99.8762,79.0,78,20,2.3
495,Talcher,clear sky,2021-02-18 04:09:02,20.95,85.2167,84.29,39,0,1.86
496,Laguna,clear sky,2021-02-18 03:59:32,38.421,-121.4238,55.4,33,1,10.36
497,Dicabisagan,broken clouds,2021-02-18 04:09:02,17.0818,122.4157,72.73,83,81,15.66
498,Yemtsa,overcast clouds,2021-02-18 04:09:03,63.0734,40.3329,-12.86,85,100,7.43
499,Manado,scattered clouds,2021-02-18 03:55:53,1.487,124.8455,80.6,89,40,4.61
500,Rubiataba,overcast clouds,2021-02-18 04:09:03,-15.1644,-49.8033,70.21,94,100,4.09
501,Alquizar,few clouds,2021-02-18 04:09:03,22.8058,-82.5842,75.0,94,20,3.44
502,Nusaybin,scattered clouds,2021-02-18 04:09:03,37.0778,41.2178,35.6,80,40,4.61
503,Tinskoy,light snow,2021-02-18 04:09:03,56.1525,96.9161,10.74,94,100,9.1
504,Dunmore East,overcast clouds,2021-02-18 04:09:03,52.1514,-6.9861,39.0,90,100,3.0
505,Varhaug,scattered clouds,2021-02-18 04:09:03,58.6147,5.6457,39.2,70,40,19.57
506,Kanata,overcast clouds,2021-02-18 04:09:03,45.3159,-75.8985,10.99,72,94,4.94
507,Arrecife,clear sky,2021-02-18 03:59:36,28.963,-13.5477,59.0,72,0,9.22
508,Vila Franca Do Campo,broken clouds,2021-02-18 03:59:17,37.7167,-25.4333,53.6,87,75,8.66
509,Nivala,scattered clouds,2021-02-18 04:09:04,63.9167,24.9667,-6.0,86,46,4.94
510,Novy Bydzov,clear sky,2021-02-18 04:09:04,50.2415,15.4908,36.0,93,0,2.3
511,Port Keats,clear sky,2021-02-18 03:59:46,-14.25,129.55,93.07,54,2,7.43
512,Bonthe,overcast clouds,2021-02-18 04:09:04,7.5264,-12.505,76.35,89,100,5.35
513,Catia La Mar,scattered clouds,2021-02-18 04:09:04,10.6038,-67.0303,75.2,88,40,5.75
514,Neijiang,overcast clouds,2021-02-18 04:09:04,29.5835,105.0622,55.99,69,100,2.75
515,Chiang Rai,few clouds,2021-02-18 04:09:04,19.9167,99.9167,79.0,78,20,2.3
516,Kelso,few clouds,2021-02-18 04:07:52,46.1468,-122.9084,39.0,93,20,3.04
517,Leh,clear sky,2021-02-18 03:59:26,34.1667,77.5833,10.47,61,0,1.72
518,Kasungu,overcast clouds,2021-02-18 04:09:04,-13.0333,33.4833,65.77,95,100,1.45
519,Mahalapye,few clouds,2021-02-18 04:09:05,-23.1041,26.8142,68.16,52,20,1.99
520,Sorong,overcast clouds,2021-02-18 04:09:05,-0.8833,131.25,83.62,75,89,10.16
521,Nome,clear sky,2021-02-18 03:59:45,64.5011,-165.4064,-0.4,60,1,6.91
522,Oranjestad,scattered clouds,2021-02-18 03:57:26,12.524,-70.027,78.8,73,40,17.27
523,Teloloapan,broken clouds,2021-02-18 04:09:05,18.35,-99.85,66.99,21,72,2.77
524,Ancud,overcast clouds,2021-02-18 03:59:36,-41.8697,-73.8203,57.99,94,90,16.11
525,Mareeba,light rain,2021-02-18 03:59:48,-17.0,145.4333,81.0,89,90,5.75
526,Stillwater,overcast clouds,2021-02-18 04:04:49,36.1156,-97.0584,17.6,73,90,6.91
527,Itacarambi,moderate rain,2021-02-18 04:09:05,-15.1022,-44.0919,70.99,92,100,4.94
528,Groa,overcast clouds,2021-02-18 04:09:05,62.65,8.7167,37.4,48,100,5.75
529,Biltine,clear sky,2021-02-18 04:09:05,14.5333,20.9167,52.63,36,0,15.43
530,Sherghati,mist,2021-02-18 04:09:06,24.5667,84.7833,64.4,88,40,5.75
531,Tuatapere,clear sky,2021-02-18 04:09:06,-46.1333,167.6833,61.0,74,7,13.0
532,Shaoguan,clear sky,2021-02-18 04:09:06,24.8,113.5833,65.93,32,0,5.46
533,Acarau,overcast clouds,2021-02-18 04:09:06,-2.8856,-40.12,76.53,84,98,6.89
534,Marsh Harbour,broken clouds,2021-02-18 04:05:14,26.5412,-77.0636,75.33,86,77,12.37
535,Broome,overcast clouds,2021-02-18 04:09:06,42.2506,-75.833,17.6,62,90,4.61
536,Muli,clear sky,2021-02-18 04:09:06,2.9167,73.5667,82.15,77,7,13.94
537,Kangaatsiaq,scattered clouds,2021-02-18 03:59:31,68.3065,-53.4641,-3.17,94,42,8.19
538,Atikokan,broken clouds,2021-02-18 04:09:06,48.7555,-91.6216,0.9,90,82,2.44
539,Kismayo,overcast clouds,2021-02-18 04:09:06,-0.3582,42.5454,78.1,80,98,13.49
540,Skagen,light rain,2021-02-18 04:09:06,57.7209,10.5839,32.0,92,100,18.99
541,Taseyevo,overcast clouds,2021-02-18 04:09:07,57.2169,94.8978,8.01,92,100,11.36
542,Moose Factory,clear sky,2021-02-18 04:09:07,51.2585,-80.6094,-2.2,84,1,5.75
543,Latung,overcast clouds,2021-02-18 04:09:07,5.5,120.8833,82.8,77,99,20.13
544,Yanam,haze,2021-02-18 04:07:11,16.7333,82.2167,78.8,73,20,6.91
545,Aras,mist,2021-02-18 04:09:07,42.5617,-2.356,39.2,100,100,1.14
546,Mallaig,scattered clouds,2021-02-18 04:09:07,54.2169,-111.3685,1.4,77,44,5.75
547,Kalmunai,overcast clouds,2021-02-18 03:59:48,7.4167,81.8167,80.13,73,89,6.89
548,Chepareria,overcast clouds,2021-02-18 04:09:07,1.3077,35.2039,63.63,54,100,4.41
549,Tonekabon,overcast clouds,2021-02-18 04:09:07,36.8163,50.8738,48.2,100,90,9.22
550,Clyde River,few clouds,2021-02-18 03:59:23,70.4692,-68.5914,-11.2,84,20,6.91
551,Kimbe,light rain,2021-02-18 03:59:13,-5.5502,150.1429,86.43,66,100,5.48
552,Dhidhdhoo,scattered clouds,2021-02-18 04:09:08,6.8833,73.1,80.91,68,31,5.99
553,Hay River,clear sky,2021-02-18 03:59:15,60.8156,-115.7999,-7.6,77,0,8.05
554,Roebourne,clear sky,2021-02-18 04:09:08,-20.7833,117.1333,91.24,48,0,7.23
555,Chokwe,overcast clouds,2021-02-18 04:09:08,-24.5333,32.9833,72.99,84,100,12.91
556,Suleja,scattered clouds,2021-02-18 04:09:08,9.1758,7.1808,68.14,25,31,9.31
557,Novyy Urengoy,clear sky,2021-02-18 04:09:08,66.0833,76.6333,-36.67,82,9,9.24
558,Meulaboh,scattered clouds,2021-02-18 03:59:08,4.1363,96.1285,86.16,58,50,1.41
559,Khash,clear sky,2021-02-18 04:09:08,28.2211,61.2158,57.88,29,4,1.99
560,Innisfail,light rain,2021-02-18 04:09:08,-17.5333,146.0333,75.72,93,100,1.25
561,Pafos,broken clouds,2021-02-18 04:09:09,34.7667,32.4167,46.4,49,75,6.91
562,Sar-E Pul,clear sky,2021-02-18 04:09:09,35.8333,66.1667,48.79,39,6,10.11
563,College,broken clouds,2021-02-18 03:59:28,64.8569,-147.8028,5.0,78,75,3.44
564,Tagusao,overcast clouds,2021-02-18 04:09:09,9.1924,117.8141,82.67,70,98,9.01
565,Bismarck,overcast clouds,2021-02-18 04:07:01,46.8083,-100.7837,8.6,72,90,3.4
566,Rupert,clear sky,2021-02-18 04:09:09,42.6191,-113.6772,28.4,74,1,10.36
567,Lonevag,few clouds,2021-02-18 04:09:09,60.5262,5.4937,39.2,65,20,11.5
568,Clarence Town,scattered clouds,2021-02-18 03:59:52,-32.5833,151.7833,80.01,65,40,17.27
569,Gazojak,overcast clouds,2021-02-18 04:09:09,41.1875,61.4036,58.95,33,100,11.54
570,Okha,light snow,2021-02-18 04:09:10,53.5739,142.9478,6.71,94,100,16.51
571,Athens,scattered clouds,2021-02-18 04:09:10,37.9795,23.7162,42.01,86,40,3.53
572,Luganville,moderate rain,2021-02-18 04:09:10,-15.5333,167.1667,85.06,70,59,4.9
573,Turtas,overcast clouds,2021-02-18 04:09:10,58.9417,69.1325,-13.45,90,91,2.01
574,Kloulklubed,broken clouds,2021-02-18 03:59:31,7.0419,134.2556,86.0,74,75,8.05
575,Umea,light snow,2021-02-18 04:06:13,63.8284,20.2597,6.8,85,90,2.3
576,Port-Gentil,overcast clouds,2021-02-18 03:59:33,-0.7193,8.7815,80.47,80,100,17.96
577,Ilhabela,broken clouds,2021-02-18 03:59:23,-23.7781,-45.3581,75.49,78,54,4.99
578,Mikumi,overcast clouds,2021-02-18 04:09:10,-7.4041,36.9831,69.3,92,100,4.47
579,Tolaga Bay,broken clouds,2021-02-18 03:59:45,-38.3667,178.3,62.96,58,55,9.98
580,Moyo,overcast clouds,2021-02-18 04:07:00,3.6609,31.7247,70.34,68,100,2.66
581,Vao,few clouds,2021-02-18 03:59:33,-22.6667,167.4833,80.51,89,23,12.82
582,Hualmay,clear sky,2021-02-18 03:59:25,-11.0964,-77.6139,72.09,73,3,4.92
583,Makueni,overcast clouds,2021-02-18 04:09:11,-1.8041,37.6203,61.59,87,92,0.94
584,Zhuhai,clear sky,2021-02-18 04:04:19,22.2769,113.5678,75.99,42,0,10.36
585,Yar-Sale,overcast clouds,2021-02-18 03:59:18,66.8333,70.8333,-18.78,87,100,10.71
586,Koping,overcast clouds,2021-02-18 04:09:11,59.514,15.9926,24.8,74,90,5.75
587,Pirapora,very heavy rain,2021-02-18 04:09:12,-17.345,-44.9419,71.89,91,100,6.31
588,Mahibadhoo,clear sky,2021-02-18 04:09:12,3.7833,72.9667,81.66,78,5,12.06
589,Payo,broken clouds,2021-02-18 04:09:12,-3.7508,103.6372,79.54,88,69,4.52
590,Esmeralda,few clouds,2021-02-18 04:09:12,21.8525,-78.1169,71.6,94,12,6.91
591,Yinchuan,clear sky,2021-02-18 04:09:12,38.4681,106.2731,45.77,42,0,3.62
592,Namerikawa,snow,2021-02-18 04:05:09,36.7667,137.3333,36.0,93,75,9.22
593,Boldu,overcast clouds,2021-02-18 04:09:12,45.3333,27.2333,30.51,98,100,6.11
594,Richards Bay,scattered clouds,2021-02-18 04:09:12,-28.783,32.0377,67.08,84,37,4.79
595,Maridi,overcast clouds,2021-02-18 04:09:12,4.9158,29.4742,72.88,50,97,2.59
596,Aksay,clear sky,2021-02-18 04:09:13,47.26,39.87,8.6,85,0,3.67
597,Semnan,overcast clouds,2021-02-18 04:09:13,35.5729,53.3971,53.76,41,99,2.98
598,Goya,clear sky,2021-02-18 04:09:13,-29.14,-59.2626,65.37,42,0,3.69
599,Orocue,broken clouds,2021-02-18 04:09:13,4.7912,-71.3354,81.14,55,73,6.87
600,Babahoyo,moderate rain,2021-02-18 04:09:13,-1.8167,-79.5167,80.6,74,75,8.05
601,Darhan,light snow,2021-02-18 04:09:13,49.4867,105.9228,26.8,91,100,9.75
602,Tondano,scattered clouds,2021-02-18 04:05:25,1.3038,124.9112,78.8,94,40,2.3
603,Ios,scattered clouds,2021-02-18 04:09:13,36.7333,25.2833,42.01,75,29,4.61
604,Megion,clear sky,2021-02-18 04:09:13,61.0296,76.1136,-27.4,75,0,6.71
605,Kirakira,overcast clouds,2021-02-18 04:09:14,-10.4544,161.9205,87.28,66,100,3.98
606,Ahipara,overcast clouds,2021-02-18 04:09:14,-35.1667,173.1667,70.34,56,90,6.78
607,Shilka,broken clouds,2021-02-18 04:07:46,51.85,116.0333,16.81,93,55,6.42
608,Flin Flon,overcast clouds,2021-02-18 03:59:23,54.7682,-101.865,-4.52,92,89,3.76
609,Diamantina,light rain,2021-02-18 04:09:14,-18.2494,-43.6003,65.17,94,100,4.09
610,Iralaya,broken clouds,2021-02-18 04:09:14,15.0,-83.2333,78.39,80,62,12.17
611,Yarmouth,clear sky,2021-02-18 04:09:14,41.7057,-70.2286,30.99,68,1,11.32
612,Colon,broken clouds,2021-02-18 04:05:37,9.3592,-79.9014,79.0,74,52,5.99
613,Semporna,few clouds,2021-02-18 04:09:14,4.4818,118.6112,86.0,70,20,5.75
614,Ati,clear sky,2021-02-18 04:07:01,13.2154,18.3353,56.16,33,0,16.82
615,Imbituba,few clouds,2021-02-18 04:09:14,-28.24,-48.6703,71.6,83,20,5.75
616,Santa Rosalia,clear sky,2021-02-18 04:09:15,27.3167,-112.2833,55.06,74,0,1.81
617,Fuerte,scattered clouds,2021-02-18 04:09:15,17.5381,120.3644,82.99,52,33,22.66
618,Bam,broken clouds,2021-02-18 04:09:15,29.106,58.357,67.48,22,77,7.99
619,Fez,clear sky,2021-02-18 04:04:43,34.0372,-4.9998,46.4,87,0,5.75
620,Pacific Grove,clear sky,2021-02-18 03:59:27,36.6177,-121.9166,55.4,71,1,3.38
621,Matay,clear sky,2021-02-18 04:09:15,28.419,30.7792,40.57,78,0,6.55
622,Aldan,overcast clouds,2021-02-18 04:09:15,58.6031,125.3894,-2.42,87,98,2.86
623,Sibolga,overcast clouds,2021-02-18 04:09:15,1.7427,98.7792,87.85,53,99,3.47
624,Andenes,broken clouds,2021-02-18 04:09:15,69.3143,16.1194,24.01,86,55,6.91
625,Lang Suan,few clouds,2021-02-18 04:09:15,9.9456,99.0785,84.2,61,20,13.8
626,Kovdor,overcast clouds,2021-02-18 04:09:16,67.5662,30.4758,-2.65,92,95,1.99
627,Tabou,overcast clouds,2021-02-18 04:09:16,4.423,-7.3528,74.64,89,99,3.69
628,Ratnagiri,overcast clouds,2021-02-18 04:09:16,16.9833,73.3,79.86,58,99,0.58
629,Antofagasta,clear sky,2021-02-18 04:08:31,-23.65,-70.4,62.6,88,0,5.75
630,Conceicao Do Araguaia,overcast clouds,2021-02-18 04:09:16,-8.2578,-49.2647,71.62,94,100,2.8
631,Smithers,few clouds,2021-02-18 04:09:16,54.7804,-127.1743,17.6,93,20,1.7
632,Xinan,few clouds,2021-02-18 04:09:16,26.72,119.8556,53.83,68,17,2.95
633,Oda,snow,2021-02-18 04:09:16,35.1833,132.5,32.0,86,75,11.5
634,Ambilobe,broken clouds,2021-02-18 04:09:16,-13.2,49.05,78.48,87,78,1.43
635,Nizhniy Ingash,light snow,2021-02-18 04:09:17,56.2,96.53,10.9,95,100,8.23
636,Puerto Suarez,clear sky,2021-02-18 04:09:17,-18.95,-57.8,73.54,85,1,0.18
637,Asyut,clear sky,2021-02-18 04:09:17,27.181,31.1837,41.0,75,0,11.5
638,Alexandria,scattered clouds,2021-02-18 04:06:55,31.2156,29.9553,53.6,62,40,16.11
639,Usinsk,overcast clouds,2021-02-18 04:09:17,65.9939,57.5281,-20.85,87,100,17.05
640,Shirokiy,scattered clouds,2021-02-18 04:09:17,49.758,129.523,5.45,90,26,6.6
641,Mitsamiouli,overcast clouds,2021-02-18 04:09:17,-11.3847,43.2844,81.45,79,100,7.47
642,Aksu,clear sky,2021-02-18 04:09:17,41.1231,80.2644,43.16,55,0,0.36
643,Brazzaville,light rain,2021-02-18 04:09:17,-4.2658,15.2832,73.4,94,20,4.61
644,Saint Anthony,light snow,2021-02-18 03:59:22,45.0205,-93.218,9.0,72,90,5.75
645,Rocha,scattered clouds,2021-02-18 04:09:18,-34.4833,-54.3333,64.51,95,26,6.11
646,Canon City,light snow,2021-02-18 04:09:18,38.441,-105.2424,26.6,93,90,6.91
647,Anzio,scattered clouds,2021-02-18 04:07:05,41.4853,12.6179,48.2,87,40,4.61
648,Xixiang,overcast clouds,2021-02-18 04:09:18,35.1628,112.865,57.79,30,87,7.02
649,Swellendam,light rain,2021-02-18 04:09:18,-34.0226,20.4417,60.8,72,65,5.75
650,Yazoo City,light rain,2021-02-18 04:09:18,32.8551,-90.4056,33.8,100,90,7.58
651,Juneau,light snow,2021-02-18 04:08:49,58.3019,-134.4197,35.6,80,90,9.22
652,Pak Phanang,scattered clouds,2021-02-18 04:09:18,8.3511,100.202,89.01,66,40,5.75
653,Praia,dust,2021-02-18 04:09:18,14.9215,-23.5087,69.8,60,100,14.97
654,Jieshi,clear sky,2021-02-18 04:09:18,22.8134,115.8257,66.99,50,1,1.99
655,Awjilah,clear sky,2021-02-18 04:09:19,29.1081,21.2869,47.57,79,1,6.76
656,Saint-Georges,few clouds,2021-02-18 04:09:19,12.0564,-61.7485,77.0,69,20,17.27
657,Dongfeng,clear sky,2021-02-18 04:09:19,42.6403,125.5118,15.3,85,0,6.11
658,Derazhnya,overcast clouds,2021-02-18 04:09:19,49.2692,27.4338,15.87,97,94,6.04
659,Roald,broken clouds,2021-02-18 04:09:19,62.5833,6.1333,39.2,60,66,12.66
660,Teya,overcast clouds,2021-02-18 04:09:19,60.3778,92.6267,-5.28,85,100,9.8
661,Patrocinio,overcast clouds,2021-02-18 04:09:19,-18.9439,-46.9925,68.0,100,100,2.62
662,Emba,snow,2021-02-18 04:09:19,48.8264,58.1442,19.4,97,100,12.95
663,Kabompo,overcast clouds,2021-02-18 04:09:19,-13.5927,24.2008,62.1,98,100,1.23
664,Xuddur,scattered clouds,2021-02-18 04:09:19,4.1213,43.8894,66.56,92,49,17.05
665,Kungurtug,overcast clouds,2021-02-18 03:59:52,50.5994,97.5228,28.42,88,91,3.0
666,Bilma,clear sky,2021-02-18 03:59:34,18.6853,12.9164,48.47,44,0,6.96
667,Otradnoye,few clouds,2021-02-18 04:09:20,59.7775,30.8181,-11.0,76,20,4.47
668,Qaqortoq,few clouds,2021-02-18 03:59:32,60.7167,-46.0333,14.0,48,20,1.14
669,Katete,light rain,2021-02-18 04:09:20,-0.7818,29.7544,62.83,93,100,1.43
670,Khabary,overcast clouds,2021-02-18 04:09:20,53.6259,79.5345,-1.84,89,100,3.06
671,Ampanihy,overcast clouds,2021-02-18 03:59:41,-24.7,44.75,77.05,77,100,5.91
672,Ahuimanu,broken clouds,2021-02-18 04:09:20,21.4447,-157.8378,77.0,73,75,10.36
673,Abu Kamal,scattered clouds,2021-02-18 04:09:20,34.4506,40.9171,45.14,61,33,7.85
674,San Felipe,overcast clouds,2021-02-18 04:09:20,10.3399,-68.7425,70.48,87,91,6.11
675,Elko,clear sky,2021-02-18 04:09:21,41.0002,-115.5012,23.0,74,0,1.99
676,Tabursuq,clear sky,2021-02-18 04:09:21,36.4569,9.2475,37.4,93,5,2.64
677,Seoul,clear sky,2021-02-18 04:00:19,37.5683,126.9778,26.6,31,0,16.11
678,Yining,clear sky,2021-02-18 04:09:21,29.0361,114.5636,63.32,38,2,1.01
